Delta time,Destination Port,Flags,Packets per Second,Label,length,total_packets,conversation_length,total_packet_length,TCP or UDP segment length,TCP or UDP stream time,Flow time
0.058059,443.0,018,19,0,216.0,116.0,29694.0,36042.0,162.0,0.0580589771270751,69.14187002182007
0.092879,9999.0,002,19,0,88.0,14.0,1202.0,1974.0,22.0,0.0,58.30482196807861
0.047473,31416.0,010,19,0,182.0,116.0,29694.0,36042.0,128.0,0.1403520107269287,69.14187002182007
0.050134,31416.0,018,19,0,499.0,116.0,29694.0,36042.0,445.0,0.0501339435577392,69.14187002182007
0.084961,31419.0,012,19,0,172.0,14.0,1202.0,1974.0,114.0,0.182568073272705,58.30482196807861
0.086121,9999.0,010,19,0,116.0,14.0,1202.0,1974.0,62.0,0.0861208438873291,58.30482196807861
0.068827,9999.0,018,19,0,174.0,14.0,1202.0,1974.0,120.0,0.0688271522521972,58.30482196807861
0.022853,31419.0,010,19,0,176.0,14.0,1202.0,1974.0,122.0,0.0228528976440429,58.30482196807861
0.041533,31419.0,010,19,0,110.0,14.0,1202.0,1974.0,56.0,0.0415329933166503,58.30482196807861
0.087492,443.0,018,19,0,225.0,116.0,29694.0,36042.0,171.0,0.391787052154541,69.14187002182007
0.047977,31416.0,010,19,0,157.0,116.0,29694.0,36042.0,103.0,0.0479769706726074,69.14187002182007
0.07944,31416.0,018,19,0,394.0,116.0,29694.0,36042.0,340.0,0.0794401168823242,69.14187002182007
0.050528,31419.0,010,19,0,74.0,14.0,1202.0,1974.0,20.0,0.2654371261596679,58.30482196807861
0.038699,31419.0,018,19,0,295.0,14.0,1202.0,1974.0,241.0,0.0386989116668701,58.30482196807861
0.062881,443.0,018,19,0,229.0,116.0,29694.0,36042.0,175.0,0.1521079540252685,69.14187002182007
0.016458,9999.0,010,19,0,83.0,14.0,1202.0,1974.0,29.0,0.0793390274047851,58.30482196807861
0.016919,31416.0,010,19,0,94.0,116.0,29694.0,36042.0,40.0,0.033376932144165,69.14187002182007
0.033959,31416.0,018,19,0,427.0,116.0,29694.0,36042.0,373.0,0.033959150314331,69.14187002182007
0.045333,31419.0,010,19,0,147.0,14.0,1202.0,1974.0,93.0,0.0962109565734863,58.30482196807861
0.082258,443.0,018,17,0,290.0,116.0,29694.0,36042.0,236.0,0.1275908946990966,69.14187002182007
0.0229,31416.0,018,17,0,427.0,116.0,29694.0,36042.0,373.0,0.022900104522705,69.14187002182007
0.0238,443.0,018,17,0,301.0,116.0,29694.0,36042.0,247.0,0.0237998962402343,69.14187002182007
0.049026,31416.0,018,17,0,493.0,116.0,29694.0,36042.0,439.0,0.0490260124206543,69.14187002182007
0.091499,443.0,018,17,0,238.0,116.0,29694.0,36042.0,184.0,0.0914990901947021,69.14187002182007
0.061301,31416.0,018,17,0,454.0,116.0,29694.0,36042.0,400.0,0.0613009929656982,69.14187002182007
0.068622,443.0,010,17,0,128.0,116.0,29694.0,36042.0,74.0,0.0686218738555908,69.14187002182007
0.066544,443.0,018,17,0,215.0,116.0,29694.0,36042.0,161.0,0.0665440559387207,69.14187002182007
0.050626,31416.0,018,17,0,471.0,116.0,29694.0,36042.0,417.0,0.0506260395050048,69.14187002182007
0.05953,443.0,018,17,0,232.0,116.0,29694.0,36042.0,178.0,0.0595300197601318,69.14187002182007
0.032976,443.0,018,17,0,208.0,116.0,29694.0,36042.0,154.0,0.0329759120941162,69.14187002182007
0.087631,31416.0,018,17,0,430.0,116.0,29694.0,36042.0,376.0,0.0876309871673584,69.14187002182007
0.063761,31416.0,010,17,0,124.0,116.0,29694.0,36042.0,58.0,0.0637609958648681,69.14187002182007
0.073446,443.0,018,17,0,292.0,116.0,29694.0,36042.0,238.0,0.0734460353851318,69.14187002182007
0.041959,12177.0,0,17,0,233.0,117.0,12402.0,25563.0,106.0,3.081578016281128,81.73468589782715
0.058499,31416.0,010,17,0,113.0,116.0,29694.0,36042.0,59.0,0.1004579067230224,69.14187002182007
0.078475,12177.0,0,17,0,237.0,117.0,12402.0,25563.0,106.0,0.1369738578796386,81.73468589782715
0.085077,31416.0,018,14,0,507.0,116.0,29694.0,36042.0,453.0,0.1635520458221435,69.14187002182007
0.062833,443.0,018,14,0,239.0,116.0,29694.0,36042.0,185.0,0.0628330707550048,69.14187002182007
0.096882,31416.0,010,14,0,94.0,116.0,29694.0,36042.0,40.0,0.0968821048736572,69.14187002182007
0.042281,31416.0,018,14,0,408.0,116.0,29694.0,36042.0,354.0,0.0422809123992919,69.14187002182007
0.031333,49859.0,018,14,0,144.0,18.0,1383.0,2355.0,90.0,0.0,67.46779704093933
0.089061,443.0,018,14,0,134.0,18.0,1383.0,2355.0,80.0,0.0890610218048095,67.46779704093933
0.065759,443.0,018,14,0,259.0,116.0,29694.0,36042.0,205.0,0.1861529350280761,69.14187002182007
0.054703,49859.0,010,14,0,146.0,18.0,1383.0,2355.0,92.0,0.1204619407653808,67.46779704093933
0.041225,31416.0,010,14,0,112.0,116.0,29694.0,36042.0,58.0,0.0959279537200927,69.14187002182007
0.07857,31416.0,018,14,0,429.0,116.0,29694.0,36042.0,375.0,0.0785701274871826,69.14187002182007
0.031649,443.0,018,14,0,270.0,116.0,29694.0,36042.0,216.0,0.0316488742828369,69.14187002182007
0.073132,31416.0,018,14,0,385.0,116.0,29694.0,36042.0,331.0,0.073132038116455,69.14187002182007
0.076737,443.0,018,14,0,253.0,116.0,29694.0,36042.0,199.0,0.0767371654510498,69.14187002182007
0.089291,31416.0,018,14,0,464.0,116.0,29694.0,36042.0,410.0,0.0892908573150634,69.14187002182007
0.114348,443.0,010,16,0,168.0,116.0,29694.0,36042.0,114.0,0.1143479347229003,69.14187002182007
0.088024,443.0,018,16,0,173.0,12.0,1428.0,2076.0,119.0,0.0,61.7034158706665
0.07799,1028.0,018,16,0,123.0,12.0,1428.0,2076.0,69.0,0.0779900550842285,61.7034158706665
0.093459,443.0,010,16,0,159.0,12.0,1428.0,2076.0,105.0,0.0934588909149169,61.7034158706665
0.049253,443.0,011,16,0,112.0,2.0,107.0,215.0,58.0,0.0,0.0715339183807373
0.071534,443.0,014,16,0,103.0,2.0,107.0,215.0,49.0,0.0715339183807373,0.0715339183807373
0.048605,443.0,002,16,0,146.0,39.0,13602.0,15756.0,80.0,0.0,4.858665943145752
0.048574,31420.0,012,16,0,173.0,39.0,13602.0,15756.0,107.0,0.0485739707946777,4.858665943145752
0.06789,443.0,010,16,0,137.0,39.0,13602.0,15756.0,83.0,0.067889928817749,4.858665943145752
0.091647,443.0,018,16,0,402.0,39.0,13602.0,15756.0,348.0,0.0916469097137451,4.858665943145752
